emotion,kind,layer,alpha,sigma,dose,s_base_final,s_final,ds_final,I_final,s_base_anchor,s_anchor,ds_anchor,I_anchor,n_samples
anger,attention,10,0.5,0.1499653316679455,0.07498266583397276,-1.8761841503583736,-1.86851947358712,0.007664676771253598,0.10221931543784785,,,,,478
anger,attention,11,0.5,0.15608846573602586,0.07804423286801293,-1.8761841503583736,-1.8654761520452081,0.01070799831316549,0.13720422278062075,,,,,478
anger,attention,12,0.5,0.1668252490815662,0.0834126245407831,-1.8761841503583736,-1.8468845723874898,0.029299577970883783,0.3512607130178272,,,,,478
anger,attention,13,0.5,0.19299743289039248,0.09649871644519624,-1.8761841503583736,-1.806555054177799,0.06962909618057456,0.7215546356009664,,,,,478
anger,attention,14,0.5,0.21573316483270555,0.10786658241635277,-1.8761841503583736,-1.783109332945307,0.09307481741306667,0.8628698094263192,,,,,478
anger,attention,15,0.5,0.25008533114478704,0.12504266557239352,-1.8761841503583736,-1.7507344862781309,0.12544966408024272,1.0032548770932395,,,,,478
anger,attention,16,0.5,0.2807611737932478,0.1403805868966239,-1.8761841503583736,-1.7027266432051877,0.17345750715318586,1.2356231797272637,,,,,478
anger,attention,17,0.5,0.29693485441662015,0.14846742720831008,-1.8761841503583736,-1.6579870098741982,0.21819714048417538,1.469663377260722,,,,,478
anger,attention,18,0.5,0.3229855128696987,0.16149275643484934,-1.8761841503583736,-1.6092331907926245,0.2669509595657491,1.653021259027457,,,,,478
anger,attention,19,0.5,0.3499829428536551,0.17499147142682756,-1.8761841503583736,-1.5570787687057233,0.31910538165265034,1.8235481938105984,,,,,478
anger,attention,20,0.5,0.3824343000139509,0.19121715000697545,-1.8761841503583736,-1.5006982957842958,0.3754858545740778,1.963662017556377,,,,,478
anger,attention,21,0.5,0.3979862758091518,0.1989931379045759,-1.8761841503583736,-1.452519068065797,0.4236650822925767,2.129043678359094,,,,,478
anger,attention,22,0.5,0.44934290931338355,0.22467145465669178,-1.8761841503583736,-1.371570751507412,0.5046133988509616,2.246005838267411,,,,,478
anger,attention,23,0.5,0.5047627403622582,0.2523813701811291,-1.8761841503583736,-1.3146830881053433,0.5615010622530303,2.22481184665117,,,,,478
anger,attention,24,0.5,0.556824457077753,0.2784122285388765,-1.8761841503583736,-1.2781945471983076,0.597989603160066,2.147856817562756,,,,,478
anger,attention,25,0.5,0.6123204912458148,0.3061602456229074,-1.8761841503583736,-1.2581879918358316,0.617996158522542,2.018538224207325,,,,,478
anger,attention,26,0.5,0.7091385977608817,0.35456929888044086,-1.8761841503583736,-1.2370897590739955,0.6390943912843781,1.802452703328603,,,,,478
anger,attention,27,0.5,0.7923965454101562,0.3961982727050781,-1.8761841503583736,-1.2531412468295715,0.6230429035288021,1.572553305886274,,,,,478
anger,mlp,0,0.5,0.028173367182413738,0.014086683591206869,-1.8761841503583736,-1.8760375802299967,0.00014657012837693273,0.01040487119824457,,,,,478
anger,mlp,1,0.5,0.03440512929643903,0.017202564648219516,-1.8761841503583736,-1.8760663940879092,0.00011775627046439752,0.006845274113042523,,,,,478
anger,mlp,2,0.5,0.047152962003435404,0.023576481001717702,-1.8761841503583736,-1.8766420811851154,-0.00045793082674183694,-0.019423205130081698,,,,,478
anger,mlp,3,0.5,0.05883604004269555,0.029418020021347774,-1.8761841503583736,-1.8757621717004098,0.0004219786579637841,0.014344223630875457,,,,,478
anger,mlp,4,0.5,0.07728308723086402,0.03864154361543201,-1.8761841503583736,-1.8743230429279256,0.0018611074304479835,0.04816338210942292,,,,,478
anger,mlp,5,0.5,0.09360138575236003,0.046800692876180015,-1.8761841503583736,-1.8753320947912946,0.0008520555670790131,0.018206045994517334,,,,,478
anger,mlp,6,0.5,0.09779841559273857,0.04889920779636928,-1.8761841503583736,-1.8764636972022855,-0.0002795468439118487,-0.005716796989349278,,,,,478
anger,mlp,7,0.5,0.11729521978469122,0.05864760989234561,-1.8761841503583736,-1.8745383633355217,0.0016457870228518967,0.028062303406275666,,,,,478
anger,mlp,8,0.5,0.11951537359328497,0.059757686796642485,-1.8761841503583736,-1.8735511028305256,0.002633047527847987,0.04406207249635249,,,,,478
anger,mlp,9,0.5,0.1384358179001581,0.06921790895007905,-1.8761841503583736,-1.8686546634056578,0.007529486952715825,0.10877946281425807,,,,,478
anger,mlp,10,0.5,0.14277108510335287,0.07138554255167644,-1.8761841503583736,-1.866149652827235,0.010034497531138609,0.1405676439858193,,,,,478
anger,mlp,11,0.5,0.1538222176688058,0.0769111088344029,-1.8761841503583736,-1.861841038243541,0.014343112114832524,0.1864894724858881,,,,,478
anger,mlp,12,0.5,0.16940902528308688,0.08470451264154344,-1.8761841503583736,-1.831614515584383,0.04456963477399056,0.5261778078176597,,,,,478
anger,mlp,13,0.5,0.19886348361060732,0.09943174180530366,-1.8761841503583736,-1.7943614714439944,0.08182267891437922,0.822903002892129,,,,,478
anger,mlp,14,0.5,0.2291873296101888,0.1145936648050944,-1.8761841503583736,-1.7667225721179192,0.10946157824045444,0.9552149189628516,,,,,478
anger,mlp,15,0.5,0.2604990913754418,0.1302495456877209,-1.8761841503583736,-1.7194329777335022,0.15675117262487137,1.2034680950111665,,,,,478
anger,mlp,16,0.5,0.29472378322056364,0.14736189161028182,-1.8761841503583736,-1.6621660563985674,0.2140180939598062,1.4523299858677547,,,,,478
anger,mlp,17,0.5,0.3170248667399089,0.15851243336995444,-1.8761841503583736,-1.6132920770652623,0.26289207329311126,1.65849496915831,,,,,478
anger,mlp,18,0.5,0.3383351280575707,0.16916756402878536,-1.8761841503583736,-1.5689436362191225,0.30724051413925113,1.81619044941128,,,,,478
anger,mlp,19,0.5,0.37498555864606586,0.18749277932303293,-1.8761841503583736,-1.5049186262251444,0.3712655241332292,1.9801590518511256,,,,,478
anger,mlp,20,0.5,0.39758555094401044,0.19879277547200522,-1.8761841503583736,-1.454881751294166,0.4213023990642075,2.1193043764487154,,,,,478
anger,mlp,21,0.5,0.43079367138090585,0.21539683569045293,-1.8761841503583736,-1.3876083156553771,0.4885758347029965,2.2682591094566007,,,,,478
anger,mlp,22,0.5,0.4785931905110677,0.23929659525553384,-1.8761841503583736,-1.338273598216318,0.5379105521420555,2.2478821797177915,,,,,478
anger,mlp,23,0.5,0.5382461547851562,0.2691230773925781,-1.8761841503583736,-1.2932500542768874,0.5829340960814862,2.166050201748928,,,,,478
anger,mlp,24,0.5,0.5975563412620908,0.2987781706310454,-1.8761841503583736,-1.2720563262701035,0.6041278240882701,2.021994521260706,,,,,478
anger,mlp,25,0.5,0.6637131827218192,0.3318565913609096,-1.8761841503583736,-1.2654449550676545,0.6107391952907191,1.840370844484784,,,,,478
anger,mlp,26,0.5,0.7567894345238095,0.37839471726190477,-1.8761841503583736,-1.2672460629725557,0.6089380873858179,1.6092668835129198,,,,,478
anger,mlp,27,0.5,1.6176143827892484,0.8088071913946242,-1.8761841503583736,-0.8598915502491357,1.0162926001092378,1.256532596300049,,,,,478
sadness,attention,0,0.5,0.024746809686933244,0.012373404843466622,0.05994866397895653,0.06116996383766958,0.0012212998587130472,0.09870362072230388,,,,,477
sadness,attention,1,0.5,0.03355450857253302,0.01677725428626651,0.05994866397895653,0.05898316457586469,-0.0009654994030918462,-0.05754811762507425,,,,,477
sadness,attention,2,0.5,0.04446781249273391,0.022233906246366956,0.05994866397895653,0.05965446563636732,-0.0002941983425892164,-0.01323196829784639,,,,,477
sadness,attention,3,0.5,0.05272324879964193,0.026361624399820965,0.05994866397895653,0.06024505982109086,0.00029639584213432546,0.011243458962883124,,,,,477
sadness,attention,4,0.5,0.07425630660284133,0.03712815330142066,0.05994866397895653,0.0611998581911283,0.0012511942121717634,0.03369933866664702,,,,,477
sadness,attention,5,0.5,0.09585160300845191,0.04792580150422596,0.05994866397895653,0.059866070247546185,-8.259373141034781e-05,-0.00172336672143219,,,,,477
sadness,attention,6,0.5,0.10027883166358584,0.05013941583179292,0.05994866397895653,0.05918692324146534,-0.00076174073749119,-0.01519245337932672,,,,,477
sadness,attention,7,0.5,0.12613108044578916,0.06306554022289458,0.05994866397895653,0.06356867698003661,0.003620013001080079,0.057400808560201806,,,,,477
sadness,attention,8,0.5,0.13033072153727213,0.06516536076863606,0.05994866397895653,0.06374445251448849,0.0037957885355319534,0.05824856167080192,,,,,477
sadness,attention,9,0.5,0.13836706252325148,0.06918353126162574,0.05994866397895653,0.06723080478624228,0.007282140807285752,0.10525829882472276,,,,,477
sadness,attention,10,0.5,0.1499653316679455,0.07498266583397276,0.05994866397895653,0.07182262822267145,0.011873964243714917,0.15835612286720172,,,,,477
sadness,attention,11,0.5,0.15608846573602586,0.07804423286801293,0.05994866397895653,0.07951759423599802,0.01956893025704149,0.25074152871918326,,,,,477
sadness,attention,12,0.5,0.1668252490815662,0.0834126245407831,0.05994866397895653,0.1039275988717749,0.043978934892818365,0.5272455474808332,,,,,477
sadness,attention,13,0.5,0.19299743289039248,0.09649871644519624,0.05994866397895653,0.15404532178143035,0.09409665780247381,0.9751078695011802,,,,,477
sadness,attention,14,0.5,0.21573316483270555,0.10786658241635277,0.05994866397895653,0.1923870251238721,0.13243836114491556,1.2277978793628457,,,,,477
sadness,attention,15,0.5,0.25008533114478704,0.12504266557239352,0.05994866397895653,0.26611550267887313,0.2061668386999166,1.6487719432097054,,,,,477
sadness,attention,16,0.5,0.2807611737932478,0.1403805868966239,0.05994866397895653,0.30033932904277455,0.240390665063818,1.7124210004966103,,,,,477
sadness,attention,17,0.5,0.29693485441662015,0.14846742720831008,0.05994866397895653,0.34517899517993006,0.2852303312009735,1.9211643696147278,,,,,477
sadness,attention,18,0.5,0.3229855128696987,0.16149275643484934,0.05994866397895653,0.38991218105552083,0.3299635170765643,2.04320939440823,,,,,477
sadness,attention,19,0.5,0.3499829428536551,0.17499147142682756,0.05994866397895653,0.42249603191511687,0.3625473679361603,2.071800213919334,,,,,477
sadness,attention,20,0.5,0.3824343000139509,0.19121715000697545,0.05994866397895653,0.48819033023696273,0.4282416662580062,2.239556787884268,,,,,477
sadness,attention,21,0.5,0.3979862758091518,0.1989931379045759,0.05994866397895653,0.5135080966809511,0.45355943270199456,2.2792717250355237,,,,,477
sadness,attention,22,0.5,0.44934290931338355,0.22467145465669178,0.05994866397895653,0.5682215421329754,0.5082728781540189,2.262293974687096,,,,,477
sadness,attention,23,0.5,0.5047627403622582,0.2523813701811291,0.05994866397895653,0.6251079243309093,0.5651592603519529,2.2393065698405126,,,,,477
sadness,attention,24,0.5,0.556824457077753,0.2784122285388765,0.05994866397895653,0.6540099697917763,0.5940613058128198,2.13374717385974,,,,,477
sadness,attention,25,0.5,0.6123204912458148,0.3061602456229074,0.05994866397895653,0.6747193861307588,0.6147707221518023,2.008003099491256,,,,,477
sadness,attention,26,0.5,0.7091385977608817,0.35456929888044086,0.05994866397895653,0.6877846962126046,0.6278360322336481,1.7707004927275205,,,,,477
sadness,attention,27,0.5,0.7923965454101562,0.3961982727050781,0.05994866397895653,0.6909998770279955,0.631051213049039,1.5927661893639313,,,,,477
sadness,mlp,0,0.5,0.028173367182413738,0.014086683591206869,0.05994866397895653,0.0612298686299434,0.0012812046509868696,0.09095147503608428,,,,,477
sadness,mlp,1,0.5,0.03440512929643903,0.017202564648219516,0.05994866397895653,0.059051134676303504,-0.0008975293026530287,-0.05217415664506304,,,,,477
sadness,mlp,2,0.5,0.047152962003435404,0.023576481001717702,0.05994866397895653,0.05961745483820293,-0.0003312091407536022,-0.014048285693249616,,,,,477
sadness,mlp,3,0.5,0.05883604004269555,0.029418020021347774,0.05994866397895653,0.060390011007181006,0.000441347028224473,0.015002608194032119,,,,,477
sadness,mlp,4,0.5,0.07728308723086402,0.03864154361543201,0.05994866397895653,0.06141752304520997,0.0014688590662534362,0.03801243244503379,,,,,477
sadness,mlp,5,0.5,0.09360138575236003,0.046800692876180015,0.05994866397895653,0.05998667312368157,3.800914472503608e-05,0.0008121491881668586,,,,,477
sadness,mlp,6,0.5,0.09779841559273857,0.04889920779636928,0.05994866397895653,0.05820271335307907,-0.001745950625877464,-0.03570509021635109,,,,,477
sadness,mlp,7,0.5,0.11729521978469122,0.05864760989234561,0.05994866397895653,0.06388922582382427,0.0039405618448677335,0.06719049339096828,,,,,477
sadness,mlp,8,0.5,0.11951537359328497,0.059757686796642485,0.05994866397895653,0.06372277847875839,0.0037741144998018547,0.06315697112984475,,,,,477
sadness,mlp,9,0.5,0.1384358179001581,0.06921790895007905,0.05994866397895653,0.0701118798250922,0.010163215846135672,0.14682928161648928,,,,,477
sadness,mlp,10,0.5,0.14277108510335287,0.07138554255167644,0.05994866397895653,0.07641136640022886,0.016462702421272325,0.2306167584193238,,,,,477
sadness,mlp,11,0.5,0.1538222176688058,0.0769111088344029,0.05994866397895653,0.07938173119626955,0.01943306721731302,0.2526691853988779,,,,,477
sadness,mlp,12,0.5,0.16940902528308688,0.08470451264154344,0.05994866397895653,0.1210468715716708,0.06109820759271426,0.7213099478096585,,,,,477
sadness,mlp,13,0.5,0.19886348361060732,0.09943174180530366,0.05994866397895653,0.16388500492777713,0.1039363409488206,1.0453034318994163,,,,,477
sadness,mlp,14,0.5,0.2291873296101888,0.1145936648050944,0.05994866397895653,0.22711943405479254,0.167170770075836,1.4588133677386694,,,,,477
sadness,mlp,15,0.5,0.2604990913754418,0.1302495456877209,0.05994866397895653,0.28027694274044634,0.2203282787614898,1.6915857755829466,,,,,477
sadness,mlp,16,0.5,0.29472378322056364,0.14736189161028182,0.05994866397895653,0.34238852594883434,0.2824398619698778,1.9166411267088488,,,,,477
sadness,mlp,17,0.5,0.3170248667399089,0.15851243336995444,0.05994866397895653,0.38464025906296895,0.3246915950840124,2.0483667317516354,,,,,477
sadness,mlp,18,0.5,0.3383351280575707,0.16916756402878536,0.05994866397895653,0.41188254015250775,0.3519338761735512,2.080386261953069,,,,,477
sadness,mlp,19,0.5,0.37498555864606586,0.18749277932303293,0.05994866397895653,0.4827836107782848,0.42283494679932826,2.255206564892946,,,,,477
sadness,mlp,20,0.5,0.39758555094401044,0.19879277547200522,0.05994866397895653,0.5107564536280602,0.4508077896491037,2.2677272279071743,,,,,477
sadness,mlp,21,0.5,0.43079367138090585,0.21539683569045293,0.05994866397895653,0.5499197655753769,0.4899711015964204,2.2747367667952116,,,,,477
sadness,mlp,22,0.5,0.4785931905110677,0.23929659525553384,0.05994866397895653,0.5982877478409613,0.5383390838620048,2.24967297711502,,,,,477
sadness,mlp,23,0.5,0.5382461547851562,0.2691230773925781,0.05994866397895653,0.6362312621040664,0.57628259812511,2.1413347517740693,,,,,477
sadness,mlp,24,0.5,0.5975563412620908,0.2987781706310454,0.05994866397895653,0.6601802530528614,0.600231589073905,2.0089539600773505,,,,,477
sadness,mlp,25,0.5,0.6637131827218192,0.3318565913609096,0.05994866397895653,0.6589881340412723,0.5990394700623158,1.8051154795681978,,,,,477
sadness,mlp,26,0.5,0.7567894345238095,0.37839471726190477,0.05994866397895653,0.678746205455852,0.6187975414768955,1.6353228870491778,,,,,477
sadness,mlp,27,0.5,1.6176143827892484,0.8088071913946242,0.05994866397895653,1.1619167386923197,1.101968074713363,1.3624607773494724,,,,,477
happiness,attention,0,0.5,0.024746809686933244,0.012373404843466622,12.8519751003448,12.849353328664252,-0.002621771680548335,-0.2118876504661267,,,,,470
happiness,attention,1,0.5,0.03355450857253302,0.01677725428626651,12.8519751003448,12.850713011812656,-0.0012620885321439346,-0.07522616696446285,,,,,470
happiness,attention,2,0.5,0.04446781249273391,0.022233906246366956,12.8519751003448,12.853548269576216,0.0015731692314151502,0.07075541355546588,,,,,470
happiness,attention,3,0.5,0.05272324879964193,0.026361624399820965,12.8519751003448,12.85180853630634,-0.00016656403846049272,-0.006318428482791977,,,,,470
happiness,attention,4,0.5,0.07425630660284133,0.03712815330142066,12.8519751003448,12.86046783746557,0.008492737120770144,0.22874116716290277,,,,,470
happiness,attention,5,0.5,0.09585160300845191,0.04792580150422596,12.8519751003448,12.861915259919268,0.0099401595744677,0.207407268370696,,,,,470
happiness,attention,6,0.5,0.10027883166358584,0.05013941583179292,12.8519751003448,12.866510461239104,0.014535360894303295,0.2898988879939555,,,,,470
happiness,attention,7,0.5,0.12613108044578916,0.06306554022289458,12.8519751003448,12.87568212341755,0.023707023072748967,0.37591088554796276,,,,,470
happiness,attention,8,0.5,0.13033072153727213,0.06516536076863606,12.8519751003448,12.884926530655394,0.03295143031059311,0.505658680039911,,,,,470
happiness,attention,9,0.5,0.13836706252325148,0.06918353126162574,12.8519751003448,12.901804683817193,0.04982958347239297,0.720252097048306,,,,,470
happiness,attention,10,0.5,0.1499653316679455,0.07498266583397276,12.8519751003448,12.920188369903158,0.06821326955835794,0.909720517397932,,,,,470
happiness,attention,11,0.5,0.15608846573602586,0.07804423286801293,12.8519751003448,12.946793031438869,0.09481793109406844,1.2149255314537193,,,,,470
happiness,attention,12,0.5,0.1668252490815662,0.0834126245407831,12.8519751003448,12.999035729499573,0.14706062915477247,1.7630500174811046,,,,,470
happiness,attention,13,0.5,0.19299743289039248,0.09649871644519624,12.8519751003448,13.036993601474355,0.1850185011295551,1.9173156695263527,,,,,470
happiness,attention,14,0.5,0.21573316483270555,0.10786658241635277,12.8519751003448,13.04684791590305,0.19487281555825042,1.806609713526136,,,,,470
happiness,attention,15,0.5,0.25008533114478704,0.12504266557239352,12.8519751003448,13.0731350873379,0.2211599869930989,1.768676203284056,,,,,470
happiness,attention,16,0.5,0.2807611737932478,0.1403805868966239,12.8519751003448,13.125763849501913,0.27378874915711293,1.9503319882736398,,,,,470
happiness,attention,17,0.5,0.29693485441662015,0.14846742720831008,12.8519751003448,13.159633597160907,0.30765849681610646,2.0722289232131725,,,,,470
happiness,attention,18,0.5,0.3229855128696987,0.16149275643484934,12.8519751003448,13.200217528038836,0.3482424276940357,2.1563965801433724,,,,,470
happiness,attention,19,0.5,0.3499829428536551,0.17499147142682756,12.8519751003448,13.231408922976636,0.3794338226318352,2.1682989435887734,,,,,470
happiness,attention,20,0.5,0.3824343000139509,0.19121715000697545,12.8519751003448,13.270506112753077,0.41853101240827684,2.1887734044410196,,,,,470
happiness,attention,21,0.5,0.3979862758091518,0.1989931379045759,12.8519751003448,13.298823462648595,0.4468483623037951,2.245546590245109,,,,,470
happiness,attention,22,0.5,0.44934290931338355,0.22467145465669178,12.8519751003448,13.356970499931498,0.5049953995866971,2.2477061020428835,,,,,470
happiness,attention,23,0.5,0.5047627403622582,0.2523813701811291,12.8519751003448,13.406834932591053,0.5548598322462528,2.1984975826386903,,,,,470
happiness,attention,24,0.5,0.556824457077753,0.2784122285388765,12.8519751003448,13.42534754327003,0.5733724429252298,2.0594369936059262,,,,,470
happiness,attention,25,0.5,0.6123204912458148,0.3061602456229074,12.8519751003448,13.44602163953984,0.5940465391950394,1.9403124595304801,,,,,470
happiness,attention,26,0.5,0.7091385977608817,0.35456929888044086,12.8519751003448,13.471405244634507,0.6194301442897068,1.74699317240824,,,,,470
happiness,attention,27,0.5,0.7923965454101562,0.3961982727050781,12.8519751003448,13.48044646128695,0.6284713609421502,1.586254671559286,,,,,470
happiness,mlp,0,0.5,0.028173367182413738,0.014086683591206869,12.8519751003448,12.849187332772194,-0.0027877675726060147,-0.19790091504193247,,,,,470
happiness,mlp,1,0.5,0.03440512929643903,0.017202564648219516,12.8519751003448,12.853110408529322,0.0011353081845211221,0.06599644923518004,,,,,470
happiness,mlp,2,0.5,0.047152962003435404,0.023576481001717702,12.8519751003448,12.850255093422343,-0.001720006922457884,-0.07295435321041212,,,,,470
happiness,mlp,3,0.5,0.05883604004269555,0.029418020021347774,12.8519751003448,12.851214015483857,-0.0007610848609438392,-0.025871382927591415,,,,,470
happiness,mlp,4,0.5,0.07728308723086402,0.03864154361543201,12.8519751003448,12.860875960867455,0.008900860522654597,0.23034433125233436,,,,,470
happiness,mlp,5,0.5,0.09360138575236003,0.046800692876180015,12.8519751003448,12.86198886582192,0.010013765477118852,0.21396618002242276,,,,,470
happiness,mlp,6,0.5,0.09779841559273857,0.04889920779636928,12.8519751003448,12.86790112485277,0.015926024507969316,0.325690849109253,,,,,470
happiness,mlp,7,0.5,0.11729521978469122,0.05864760989234561,12.8519751003448,12.87712555464278,0.025150454297978797,0.42884022629643953,,,,,470
happiness,mlp,8,0.5,0.11951537359328497,0.059757686796642485,12.8519751003448,12.89136068618044,0.03938558583563889,0.6590881934514873,,,,,470
happiness,mlp,9,0.5,0.1384358179001581,0.06921790895007905,12.8519751003448,12.904985594495814,0.05301049415101389,0.765849401623008,,,,,470
happiness,mlp,10,0.5,0.14277108510335287,0.07138554255167644,12.8519751003448,12.929103057181582,0.07712795683678131,1.0804422587521543,,,,,470
happiness,mlp,11,0.5,0.1538222176688058,0.0769111088344029,12.8519751003448,12.943309001973335,0.09133390162853416,1.1875254825045487,,,,,470
happiness,mlp,12,0.5,0.16940902528308688,0.08470451264154344,12.8519751003448,12.985683544138645,0.13370844379384472,1.5785279865746755,,,,,470
happiness,mlp,13,0.5,0.19886348361060732,0.09943174180530366,12.8519751003448,13.026836618210407,0.17486151786560633,1.7586086162304286,,,,,470
happiness,mlp,14,0.5,0.2291873296101888,0.1145936648050944,12.8519751003448,13.044514727338832,0.19253962699403182,1.680194339900998,,,,,470
happiness,mlp,15,0.5,0.2604990913754418,0.1302495456877209,12.8519751003448,13.090090991841986,0.23811589149718593,1.828151416881556,,,,,470
happiness,mlp,16,0.5,0.29472378322056364,0.14736189161028182,12.8519751003448,13.149346920784483,0.29737182043968247,2.0179696201655846,,,,,470
happiness,mlp,17,0.5,0.3170248667399089,0.15851243336995444,12.8519751003448,13.19399829443465,0.34202319408984927,2.1577057825590025,,,,,470
happiness,mlp,18,0.5,0.3383351280575707,0.16916756402878536,12.8519751003448,13.219264365003465,0.3672892646586643,2.1711565498227947,,,,,470
happiness,mlp,19,0.5,0.37498555864606586,0.18749277932303293,12.8519751003448,13.264921805199156,0.41294670485435603,2.2024672435138775,,,,,470
happiness,mlp,20,0.5,0.39758555094401044,0.19879277547200522,12.8519751003448,13.296842439631199,0.44486733928639843,2.237844600892181,,,,,470
happiness,mlp,21,0.5,0.43079367138090585,0.21539683569045293,12.8519751003448,13.33906400736342,0.4870889070186202,2.2613559083041324,,,,,470
happiness,mlp,22,0.5,0.4785931905110677,0.23929659525553384,12.8519751003448,13.383877314024783,0.5319022136799827,2.222773847291846,,,,,470
happiness,mlp,23,0.5,0.5382461547851562,0.2691230773925781,12.8519751003448,13.408504057691452,0.5565289573466519,2.067934726143258,,,,,470
happiness,mlp,24,0.5,0.5975563412620908,0.2987781706310454,12.8519751003448,13.431946044526201,0.5799709441814009,1.9411422961605664,,,,,470
happiness,mlp,25,0.5,0.6637131827218192,0.3318565913609096,12.8519751003448,13.438184834033885,0.5862097336890848,1.7664549957712132,,,,,470
happiness,mlp,26,0.5,0.7567894345238095,0.37839471726190477,12.8519751003448,13.464587026200396,0.612611925855596,1.6189758945064197,,,,,470
happiness,mlp,27,0.5,1.6176143827892484,0.8088071913946242,12.8519751003448,13.926705718040466,1.074730617695666,1.3287846956980076,,,,,470
fear,attention,0,0.5,0.024746809686933244,0.012373404843466622,-8.162142317990462,-8.162084228048721,5.808994174039128e-05,0.00469474186574149,,,,,480
fear,attention,1,0.5,0.03355450857253302,0.01677725428626651,-8.162142317990462,-8.162544889003039,-0.0004025710125770132,-0.023995047443880552,,,,,480
fear,attention,2,0.5,0.04446781249273391,0.022233906246366956,-8.162142317990462,-8.161046242217223,0.0010960757732387805,0.04929749010783386,,,,,480
fear,attention,3,0.5,0.05272324879964193,0.026361624399820965,-8.162142317990462,-8.161098680645228,0.0010436373452336056,0.039589265418738515,,,,,480
fear,attention,4,0.5,0.07425630660284133,0.03712815330142066,-8.162142317990462,-8.159659870962303,0.0024824470281590294,0.06686158096810169,,,,,480
fear,attention,5,0.5,0.09585160300845191,0.04792580150422596,-8.162142317990462,-8.163633842766284,-0.0014915247758224837,-0.031121540569143437,,,,,480
fear,attention,6,0.5,0.10027883166358584,0.05013941583179292,-8.162142317990462,-8.15622571433584,0.005916603654622321,0.11800304324388758,,,,,480
fear,attention,7,0.5,0.12613108044578916,0.06306554022289458,-8.162142317990462,-8.153179305046796,0.008963012943665305,0.14212219402207668,,,,,480
fear,attention,8,0.5,0.13033072153727213,0.06516536076863606,-8.162142317990462,-8.153282369424899,0.008859948565563158,0.1359610145798108,,,,,480
fear,attention,9,0.5,0.13836706252325148,0.06918353126162574,-8.162142317990462,-8.140340471516053,0.021801846474408748,0.31513058204506034,,,,,480
fear,attention,10,0.5,0.1499653316679455,0.07498266583397276,-8.162142317990462,-8.13201376274228,0.030128555248181144,0.4018069364843875,,,,,480
fear,attention,11,0.5,0.15608846573602586,0.07804423286801293,-8.162142317990462,-8.132119136552015,0.0300231814384464,0.38469442693121336,,,,,480
fear,attention,12,0.5,0.1668252490815662,0.0834126245407831,-8.162142317990462,-8.115287239849568,0.046855078140893625,0.5617264580613295,,,,,480
fear,attention,13,0.5,0.19299743289039248,0.09649871644519624,-8.162142317990462,-8.096761320779722,0.06538099721073998,0.6775322990733385,,,,,480
fear,attention,14,0.5,0.21573316483270555,0.10786658241635277,-8.162142317990462,-8.06084184795618,0.10130047003428189,0.9391274643640193,,,,,480
fear,attention,15,0.5,0.25008533114478704,0.12504266557239352,-8.162142317990462,-7.999950071424246,0.16219224656621556,1.2970952420421193,,,,,480
fear,attention,16,0.5,0.2807611737932478,0.1403805868966239,-8.162142317990462,-7.967145214602351,0.19499710338811038,1.3890603230751988,,,,,480
fear,attention,17,0.5,0.29693485441662015,0.14846742720831008,-8.162142317990462,-7.925644147023559,0.23649817096690295,1.5929296776664665,,,,,480
fear,attention,18,0.5,0.3229855128696987,0.16149275643484934,-8.162142317990462,-7.8771889494111145,0.2849533685793473,1.764496283734592,,,,,480
fear,attention,19,0.5,0.3499829428536551,0.17499147142682756,-8.162142317990462,-7.813150735696157,0.34899158229430505,1.9943348064264685,,,,,480
fear,attention,20,0.5,0.3824343000139509,0.19121715000697545,-8.162142317990462,-7.762280308331053,0.399862009659409,2.091140933984333,,,,,480
fear,attention,21,0.5,0.3979862758091518,0.1989931379045759,-8.162142317990462,-7.715910061076284,0.4462322569141781,2.242450476499154,,,,,480
fear,attention,22,0.5,0.44934290931338355,0.22467145465669178,-8.162142317990462,-7.638319125771522,0.5238231922189396,2.3315075474067912,,,,,480
fear,attention,23,0.5,0.5047627403622582,0.2523813701811291,-8.162142317990462,-7.581720912332336,0.580421405658126,2.2997791209452947,,,,,480
fear,attention,24,0.5,0.556824457077753,0.2784122285388765,-8.162142317990462,-7.5317106372366345,0.6304316807538273,2.264382150390338,,,,,480
fear,attention,25,0.5,0.6123204912458148,0.3061602456229074,-8.162142317990462,-7.515308457985521,0.646833860004941,2.1127297526460564,,,,,480
fear,attention,26,0.5,0.7091385977608817,0.35456929888044086,-8.162142317990462,-7.483886302510897,0.6782560154795645,1.9129011384267347,,,,,480
fear,attention,27,0.5,0.7923965454101562,0.3961982727050781,-8.162142317990462,-7.487765249361595,0.6743770686288668,1.7021201632821334,,,,,480
fear,mlp,0,0.5,0.028173367182413738,0.014086683591206869,-8.162142317990462,-8.162135443836451,6.874154010461098e-06,0.0004879895232936199,,,,,480
fear,mlp,1,0.5,0.03440512929643903,0.017202564648219516,-8.162142317990462,-8.162473057707151,-0.0003307397166896209,-0.019226186528172866,,,,,480
fear,mlp,2,0.5,0.047152962003435404,0.023576481001717702,-8.162142317990462,-8.161123538017273,0.001018779973188444,0.04321170632352721,,,,,480
fear,mlp,3,0.5,0.05883604004269555,0.029418020021347774,-8.162142317990462,-8.161324717104435,0.0008176008860267814,0.02779251919175638,,,,,480
